,date,stock_code,prev,open,high,low,close,change
320,18 Jul 2022,HRUM,1385,1385,1395,1335,1360,-25
350,18 Jul 2022,INKP,7450,7475,7650,7375,7650,200
358,18 Jul 2022,INTP,9125,9250,9300,9200,9275,150
451,18 Jul 2022,MAPI,895,0,905,870,880,-15
648,18 Jul 2022,SIDO,965,0,970,950,960,-5
759,18 Jul 2022,UNTR,29025,28950,29100,28625,28850,-175
760,18 Jul 2022,UNVR,4830,4870,4980,4830,4980,150
4,19 Jul 2022,ACES,730,0,760,705,755,25
34,19 Jul 2022,AMRT,1850,1850,1890,1830,1860,10
57,19 Jul 2022,ASII,6025,6025,6150,6025,6075,50
320,19 Jul 2022,HRUM,1360,1370,1515,1370,1510,150
350,19 Jul 2022,INKP,7650,7650,7650,7525,7650,0
358,19 Jul 2022,INTP,9275,9275,9375,9175,9375,100
451,19 Jul 2022,MAPI,880,0,920,875,920,40
648,19 Jul 2022,SIDO,960,0,960,955,960,0
759,19 Jul 2022,UNTR,28850,28825,29325,28600,29100,250
760,19 Jul 2022,UNVR,4980,4970,4990,4890,4970,-10
4,20 Jul 2022,ACES,755,0,770,740,740,-15
34,20 Jul 2022,AMRT,1860,1890,1890,1815,1850,-10
57,20 Jul 2022,ASII,6075,6175,6275,6100,6275,200
321,20 Jul 2022,HRUM,1510,1550,1585,1530,1580,70
351,20 Jul 2022,INKP,7650,7650,7725,7575,7600,-50
359,20 Jul 2022,INTP,9375,9350,9375,9300,9325,-50
452,20 Jul 2022,MAPI,920,0,980,915,940,20
649,20 Jul 2022,SIDO,960,0,990,960,970,10
760,20 Jul 2022,UNTR,29100,29600,30350,29575,30175,1075
761,20 Jul 2022,UNVR,4970,4990,5100,4950,4970,0
4,21 Jul 2022,ACES,740,0,750,725,730,-10
34,21 Jul 2022,AMRT,1850,1850,1855,1800,1835,-15
57,21 Jul 2022,ASII,6275,6200,6250,6050,6175,-100
321,21 Jul 2022,HRUM,1580,1580,1590,1535,1545,-35
351,21 Jul 2022,INKP,7600,7600,7800,7575,7800,200
359,21 Jul 2022,INTP,9325,9375,9400,9325,9400,75
452,21 Jul 2022,MAPI,940,0,960,915,915,-25
649,21 Jul 2022,SIDO,970,0,990,965,985,15
760,21 Jul 2022,UNTR,30175,30100,30200,29675,30000,-175
761,21 Jul 2022,UNVR,4970,4970,5000,4890,5000,30
4,22 Jul 2022,ACES,730,0,735,715,720,-10
34,22 Jul 2022,AMRT,1835,1835,1910,1830,1875,40
57,22 Jul 2022,ASII,6175,6175,6175,6050,6075,-100
321,22 Jul 2022,HRUM,1545,1560,1630,1555,1625,80
351,22 Jul 2022,INKP,7800,7800,7800,7675,7725,-75
359,22 Jul 2022,INTP,9400,9375,9525,9325,9450,50
452,22 Jul 2022,MAPI,915,0,935,900,920,5
649,22 Jul 2022,SIDO,985,0,990,970,975,-10
760,22 Jul 2022,UNTR,30000,30000,30225,29850,30075,75
761,22 Jul 2022,UNVR,5000,5000,5000,4940,5000,0
4,25 Jul 2022,ACES,720,0,730,710,715,-5
34,25 Jul 2022,AMRT,1875,1885,1885,1860,1885,10
57,25 Jul 2022,ASII,6075,6050,6150,6050,6075,0
321,25 Jul 2022,HRUM,1625,1635,1660,1580,1600,-25
351,25 Jul 2022,INKP,7725,7725,7750,7650,7650,-75
359,25 Jul 2022,INTP,9450,9325,9425,9225,9275,-175
453,25 Jul 2022,MAPI,920,0,940,920,940,20
650,25 Jul 2022,SIDO,975,0,985,970,980,5
761,25 Jul 2022,UNTR,30075,30075,30750,30075,30575,500
762,25 Jul 2022,UNVR,5000,4980,4980,4920,4930,-70
4,26 Jul 2022,ACES,715,0,725,700,700,-15
34,26 Jul 2022,AMRT,1885,1885,1890,1870,1890,5
57,26 Jul 2022,ASII,6075,6100,6125,6075,6100,25
322,26 Jul 2022,HRUM,1600,1615,1655,1610,1635,35
352,26 Jul 2022,INKP,7650,7650,7725,7600,7650,0
360,26 Jul 2022,INTP,9275,9275,9300,9150,9200,-75
454,26 Jul 2022,MAPI,940,0,940,910,920,-20
651,26 Jul 2022,SIDO,980,0,985,970,970,-10
762,26 Jul 2022,UNTR,30575,30625,30675,30375,30600,25
763,26 Jul 2022,UNVR,4930,4930,4950,4900,4930,0
4,27 Jul 2022,ACES,700,0,710,685,710,10
34,27 Jul 2022,AMRT,1890,1900,1920,1875,1910,20
57,27 Jul 2022,ASII,6100,6125,6125,6000,6100,0
322,27 Jul 2022,HRUM,1635,1650,1760,1625,1730,95
352,27 Jul 2022,INKP,7650,7650,7700,7575,7675,25
360,27 Jul 2022,INTP,9200,9200,9225,9100,9200,0
454,27 Jul 2022,MAPI,920,0,930,905,910,-10
651,27 Jul 2022,SIDO,970,0,990,970,975,5
762,27 Jul 2022,UNTR,30600,30625,31375,30500,31100,500
763,27 Jul 2022,UNVR,4930,4950,5025,4710,4720,-210
4,28 Jul 2022,ACES,710,0,725,705,705,-5
34,28 Jul 2022,AMRT,1910,1925,1925,1840,1885,-25
57,28 Jul 2022,ASII,6100,6125,6150,6025,6050,-50
322,28 Jul 2022,HRUM,1730,1780,1855,1745,1845,115
352,28 Jul 2022,INKP,7675,7675,7875,7675,7800,125
360,28 Jul 2022,INTP,9200,9225,9275,9175,9200,0
454,28 Jul 2022,MAPI,910,0,920,880,880,-30
651,28 Jul 2022,SIDO,975,0,990,970,970,-5
762,28 Jul 2022,UNTR,31100,31425,31475,30725,31300,200
763,28 Jul 2022,UNVR,4720,4720,4770,4500,4510,-210
4,29 Jul 2022,ACES,705,0,720,700,710,5
34,29 Jul 2022,AMRT,1885,1880,1885,1855,1875,-10
57,29 Jul 2022,ASII,6050,6150,6425,6125,6325,275
322,29 Jul 2022,HRUM,1845,1845,1875,1805,1845,0
352,29 Jul 2022,INKP,7800,7850,7875,7600,7600,-200
360,29 Jul 2022,INTP,9200,9225,9325,9150,9300,100
454,29 Jul 2022,MAPI,880,0,905,880,890,10
651,29 Jul 2022,SIDO,970,0,975,905,905,-65
762,29 Jul 2022,UNTR,31300,33000,33500,32225,32300,1000
763,29 Jul 2022,UNVR,4510,4520,4560,4480,4510,0
4,01 Agt 2022,ACES,710,0,720,695,700,-10
34,01 Agt 2022,AMRT,1875,1890,1910,1860,1880,5
57,01 Agt 2022,ASII,6325,6425,6550,6350,6475,150
322,01 Agt 2022,HRUM,1845,1900,1950,1875,1945,100
352,01 Agt 2022,INKP,7600,7600,7700,7425,7600,0
360,01 Agt 2022,INTP,9300,9300,9325,9100,9125,-175
454,01 Agt 2022,MAPI,890,0,930,890,930,40
651,01 Agt 2022,SIDO,905,0,905,845,845,-60
762,01 Agt 2022,UNTR,32300,32150,32950,32075,32175,-125
763,01 Agt 2022,UNVR,4510,4530,4650,4510,4550,40
4,02 Agt 2022,ACES,700,0,710,690,690,-10
34,02 Agt 2022,AMRT,1880,1900,1920,1890,1920,40
57,02 Agt 2022,ASII,6475,6475,6475,6275,6475,0
322,02 Agt 2022,HRUM,1945,1945,1950,1810,1810,-135
352,02 Agt 2022,INKP,7600,7575,7675,7500,7675,75
360,02 Agt 2022,INTP,9125,9125,9225,9125,9150,25
454,02 Agt 2022,MAPI,930,0,1000,895,1000,70
652,02 Agt 2022,SIDO,845,0,835,790,790,-55
763,02 Agt 2022,UNTR,32175,32400,33000,32325,32875,700
764,02 Agt 2022,UNVR,4550,4550,4610,4530,4600,50
4,03 Agt 2022,ACES,690,0,695,655,655,-35
34,03 Agt 2022,AMRT,1920,1930,1950,1895,1950,30
57,03 Agt 2022,ASII,6475,6450,6600,6375,6600,125
323,03 Agt 2022,HRUM,1810,1775,1835,1725,1785,-25
353,03 Agt 2022,INKP,7675,7600,7700,7575,7675,0
361,03 Agt 2022,INTP,9150,9200,9275,9075,9100,-50
455,03 Agt 2022,MAPI,1000,0,980,930,930,-70
653,03 Agt 2022,SIDO,790,0,820,740,765,-25
764,03 Agt 2022,UNTR,32875,32625,34000,32625,33950,1075
765,03 Agt 2022,UNVR,4600,4600,4600,4550,4590,-10
4,04 Agt 2022,ACES,655,0,665,650,650,-5
35,04 Agt 2022,AMRT,1950,1950,1950,1865,1875,-75
58,04 Agt 2022,ASII,6600,6700,6700,6450,6600,0
324,04 Agt 2022,HRUM,1785,1795,1815,1725,1730,-55
354,04 Agt 2022,INKP,7675,7650,7800,7625,7800,125
362,04 Agt 2022,INTP,9100,0,9650,9175,9625,525
457,04 Agt 2022,MAPI,930,0,945,915,930,0
655,04 Agt 2022,SIDO,765,0,795,765,770,5
766,04 Agt 2022,UNTR,33950,33950,34050,33100,33200,-750
767,04 Agt 2022,UNVR,4590,4590,4610,4530,4600,10
4,05 Agt 2022,ACES,650,0,705,650,690,40
35,05 Agt 2022,AMRT,1875,1870,1890,1810,1850,-25
58,05 Agt 2022,ASII,6600,6600,6650,6475,6625,25
324,05 Agt 2022,HRUM,1730,1725,1785,1700,1760,30
354,05 Agt 2022,INKP,7800,7775,7925,7700,7800,0
362,05 Agt 2022,INTP,9625,9750,9800,9525,9700,75
457,05 Agt 2022,MAPI,930,0,975,935,960,30
656,05 Agt 2022,SIDO,770,0,780,755,760,-10
767,05 Agt 2022,UNTR,33200,33150,33150,32275,32500,-700
768,05 Agt 2022,UNVR,4600,4650,4740,4620,4720,120
4,08 Agt 2022,ACES,690,0,730,690,705,15
35,08 Agt 2022,AMRT,1850,1855,1875,1820,1850,0
58,08 Agt 2022,ASII,6625,6625,6700,6525,6700,75
326,08 Agt 2022,HRUM,1760,1760,1795,1730,1775,15
356,08 Agt 2022,INKP,7800,7800,7800,7675,7800,0
364,08 Agt 2022,INTP,9700,9700,9850,9700,9750,50
460,08 Agt 2022,MAPI,960,0,1060,970,980,20
660,08 Agt 2022,SIDO,760,0,775,730,750,-10
771,08 Agt 2022,UNTR,32500,32500,32750,32275,32400,-100
772,08 Agt 2022,UNVR,4720,4740,4800,4730,4790,70
4,09 Agt 2022,ACES,705,0,730,710,715,10
35,09 Agt 2022,AMRT,1850,1850,1855,1825,1825,-25
58,09 Agt 2022,ASII,6700,6725,6825,6700,6750,50
327,09 Agt 2022,HRUM,1775,1800,1825,1790,1800,25
357,09 Agt 2022,INKP,7800,7800,7875,7775,7775,-25
365,09 Agt 2022,INTP,9750,9775,9875,9650,9650,-100
462,09 Agt 2022,MAPI,980,0,1040,975,985,5
662,09 Agt 2022,SIDO,750,0,780,750,775,25
774,09 Agt 2022,UNTR,32400,32700,33675,32375,32375,-25
775,09 Agt 2022,UNVR,4790,4800,4800,4720,4720,-70
4,10 Agt 2022,ACES,715,0,730,710,720,5
35,10 Agt 2022,AMRT,1825,1835,1855,1810,1840,15
58,10 Agt 2022,ASII,6750,6775,6850,6600,6850,100
328,10 Agt 2022,HRUM,1800,1805,1815,1770,1775,-25
358,10 Agt 2022,INKP,7775,7775,7800,7650,7775,0
366,10 Agt 2022,INTP,9650,9650,9725,9450,9725,75
463,10 Agt 2022,MAPI,985,0,1000,955,965,-20
664,10 Agt 2022,SIDO,775,0,780,770,770,-5
776,10 Agt 2022,UNTR,32375,32675,33075,32300,32350,-25
777,10 Agt 2022,UNVR,4720,4720,4780,4660,4780,60
4,11 Agt 2022,ACES,720,0,730,705,720,0
35,11 Agt 2022,AMRT,1840,1845,1875,1825,1840,0
58,11 Agt 2022,ASII,6850,6975,7000,6900,6950,100
328,11 Agt 2022,HRUM,1775,1825,1840,1790,1790,15
358,11 Agt 2022,INKP,7775,7800,7825,7675,7725,-50
366,11 Agt 2022,INTP,9725,9725,9775,9675,9675,-50
463,11 Agt 2022,MAPI,965,0,1010,970,980,15
664,11 Agt 2022,SIDO,770,0,780,765,765,-5
776,11 Agt 2022,UNTR,32350,32950,32950,31900,31900,-450
777,11 Agt 2022,UNVR,4780,4790,4800,4740,4750,-30
4,12 Agt 2022,ACES,720,0,745,720,740,20
35,12 Agt 2022,AMRT,1840,1840,1850,1785,1850,10
58,12 Agt 2022,ASII,6950,6950,7000,6850,6950,0
328,12 Agt 2022,HRUM,1790,1795,1805,1755,1765,-25
358,12 Agt 2022,INKP,7725,7750,7975,7725,7800,75
366,12 Agt 2022,INTP,9675,9700,9825,9525,9750,75
463,12 Agt 2022,MAPI,980,0,1035,980,1020,40
664,12 Agt 2022,SIDO,765,0,775,765,770,5
776,12 Agt 2022,UNTR,31900,31600,31850,31225,31600,-300
777,12 Agt 2022,UNVR,4750,4750,4850,4750,4770,20
4,15 Agt 2022,ACES,740,0,765,725,730,-10
35,15 Agt 2022,AMRT,1850,1850,1855,1825,1830,-20
58,15 Agt 2022,ASII,6950,6925,6950,6800,6875,-75
328,15 Agt 2022,HRUM,1765,1765,1775,1685,1690,-75
358,15 Agt 2022,INKP,7800,7825,7950,7825,7875,75
366,15 Agt 2022,INTP,9750,9750,9750,9550,9550,-200
463,15 Agt 2022,MAPI,1020,0,1040,1015,1020,0
664,15 Agt 2022,SIDO,770,0,785,770,775,5
776,15 Agt 2022,UNTR,31600,31700,32675,31675,32500,900
777,15 Agt 2022,UNVR,4770,4770,4780,4710,4760,-10
4,16 Agt 2022,ACES,730,0,740,715,735,5
35,16 Agt 2022,AMRT,1830,1840,1950,1840,1950,120
58,16 Agt 2022,ASII,6875,6875,7050,6875,6975,100
328,16 Agt 2022,HRUM,1690,1685,1690,1625,1630,-60
358,16 Agt 2022,INKP,7875,7950,7950,7850,7900,25
366,16 Agt 2022,INTP,9550,9575,9600,9450,9500,-50
463,16 Agt 2022,MAPI,1020,0,1075,1010,1025,5
664,16 Agt 2022,SIDO,775,0,780,770,770,-5
776,16 Agt 2022,UNTR,32500,32600,32775,32025,32400,-100
777,16 Agt 2022,UNVR,4760,4780,4810,4710,4770,10
4,18 Agt 2022,ACES,735,0,740,715,720,-15
35,18 Agt 2022,AMRT,1950,1950,1990,1935,1990,40
58,18 Agt 2022,ASII,6975,6975,7000,6850,6975,0
328,18 Agt 2022,HRUM,1630,1630,1705,1630,1675,45
358,18 Agt 2022,INKP,7900,7900,7975,7875,7950,50
366,18 Agt 2022,INTP,9500,9500,9525,9300,9300,-200
463,18 Agt 2022,MAPI,1025,0,1075,1020,1065,40
664,18 Agt 2022,SIDO,770,0,780,765,775,5
776,18 Agt 2022,UNTR,32400,31925,32175,31725,32000,-400
777,18 Agt 2022,UNVR,4770,4800,4810,4730,4790,20
4,19 Agt 2022,ACES,720,0,745,720,745,25
35,19 Agt 2022,AMRT,1990,1990,2090,1990,2090,100
58,19 Agt 2022,ASII,6975,6975,7000,6900,6975,0
328,19 Agt 2022,HRUM,1675,1695,1695,1665,1665,-10
358,19 Agt 2022,INKP,7950,7950,8050,7875,8000,50
366,19 Agt 2022,INTP,9300,9225,9250,9150,9200,-100
463,19 Agt 2022,MAPI,1065,0,1105,1060,1070,5
664,19 Agt 2022,SIDO,775,0,780,770,770,-5
776,19 Agt 2022,UNTR,32000,31925,32100,31650,31650,-350
777,19 Agt 2022,UNVR,4790,4810,4830,4730,4730,-60
4,22 Agt 2022,ACES,745,0,760,735,750,5
35,22 Agt 2022,AMRT,2090,2090,2100,2040,2090,0
58,22 Agt 2022,ASII,6975,6875,6925,6800,6925,-50
328,22 Agt 2022,HRUM,1665,1655,1660,1575,1580,-85
358,22 Agt 2022,INKP,8000,8000,8000,7800,7925,-75
366,22 Agt 2022,INTP,9200,9200,9300,9150,9225,25
463,22 Agt 2022,MAPI,1070,0,1080,1000,1020,-50
664,22 Agt 2022,SIDO,770,0,775,750,750,-20
776,22 Agt 2022,UNTR,31650,31925,32025,31450,31800,150
777,22 Agt 2022,UNVR,4730,4750,4800,4730,4750,20
4,23 Agt 2022,ACES,750,0,760,740,760,10
35,23 Agt 2022,AMRT,2090,2090,2140,2070,2100,10
58,23 Agt 2022,ASII,6925,6900,7025,6850,6975,50
328,23 Agt 2022,HRUM,1580,1580,1680,1580,1665,85
358,23 Agt 2022,INKP,7925,7900,8075,7850,8050,125
366,23 Agt 2022,INTP,9225,9275,9450,9225,9275,50
463,23 Agt 2022,MAPI,1020,0,1035,1000,1015,-5
664,23 Agt 2022,SIDO,750,0,780,745,750,0
776,23 Agt 2022,UNTR,31800,31350,32375,31350,32125,325
777,23 Agt 2022,UNVR,4750,4800,4830,4760,4810,60
4,24 Agt 2022,ACES,760,0,780,755,765,5
35,24 Agt 2022,AMRT,2100,2050,2100,2000,2010,-90
58,24 Agt 2022,ASII,6975,6925,7050,6900,7050,75
328,24 Agt 2022,HRUM,1665,1665,1730,1640,1700,35
358,24 Agt 2022,INKP,8050,8050,8075,7975,8075,25
366,24 Agt 2022,INTP,9275,9275,9525,9275,9500,225
463,24 Agt 2022,MAPI,1015,0,1030,1005,1015,0
664,24 Agt 2022,SIDO,750,0,755,750,750,0
776,24 Agt 2022,UNTR,32125,32375,32850,32125,32625,500
777,24 Agt 2022,UNVR,4810,4820,4880,4800,4850,40
4,25 Agt 2022,ACES,765,0,765,745,745,-20
35,25 Agt 2022,AMRT,2010,2020,2050,2000,2000,-10
58,25 Agt 2022,ASII,7050,7050,7050,6950,6975,-75
328,25 Agt 2022,HRUM,1700,1710,1730,1680,1710,10
358,25 Agt 2022,INKP,8075,8075,8100,7925,7950,-125
366,25 Agt 2022,INTP,9500,9500,9525,9300,9350,-150
463,25 Agt 2022,MAPI,1015,0,1035,980,990,-25
664,25 Agt 2022,SIDO,750,0,755,735,735,-15
776,25 Agt 2022,UNTR,32625,32850,33000,32450,32950,325
777,25 Agt 2022,UNVR,4850,4850,4870,4800,4840,-10
4,26 Agt 2022,ACES,745,0,750,735,740,-5
35,26 Agt 2022,AMRT,2000,2030,2080,1995,2020,20
58,26 Agt 2022,ASII,6975,6975,7025,6850,6875,-100
328,26 Agt 2022,HRUM,1710,1720,1725,1685,1690,-20
358,26 Agt 2022,INKP,7950,7950,8250,7950,8250,300
366,26 Agt 2022,INTP,9350,9350,9375,9300,9300,-50
463,26 Agt 2022,MAPI,990,0,1015,990,990,0
664,26 Agt 2022,SIDO,735,0,740,715,715,-20
776,26 Agt 2022,UNTR,32950,33150,33325,33025,33100,150
777,26 Agt 2022,UNVR,4840,4850,4850,4610,4610,-230
4,29 Agt 2022,ACES,740,0,740,720,720,-20
35,29 Agt 2022,AMRT,2020,1990,2030,1975,2020,0
58,29 Agt 2022,ASII,6875,6800,6900,6750,6825,-50
328,29 Agt 2022,HRUM,1690,1665,1730,1625,1725,35
358,29 Agt 2022,INKP,8250,8000,8350,8000,8350,100
366,29 Agt 2022,INTP,9300,9200,9325,9200,9325,25
463,29 Agt 2022,MAPI,990,0,985,960,970,-20
664,29 Agt 2022,SIDO,715,0,720,705,705,-10
776,29 Agt 2022,UNTR,33100,32750,33000,32275,33000,-100
777,29 Agt 2022,UNVR,4610,4560,4600,4510,4580,-30
4,30 Agt 2022,ACES,720,0,735,720,725,5
35,30 Agt 2022,AMRT,2020,2020,2070,2020,2030,10
58,30 Agt 2022,ASII,6825,6850,7025,6850,6900,75
328,30 Agt 2022,HRUM,1725,1745,1765,1725,1755,30
358,30 Agt 2022,INKP,8350,8375,8425,8300,8375,25
366,30 Agt 2022,INTP,9325,9300,9425,9275,9300,-25
463,30 Agt 2022,MAPI,970,0,1005,960,980,10
664,30 Agt 2022,SIDO,705,0,735,705,720,15
776,30 Agt 2022,UNTR,33000,33000,33825,32750,33325,325
777,30 Agt 2022,UNVR,4580,4590,4630,4580,4580,0
4,31 Agt 2022,ACES,725,0,730,700,720,-5
35,31 Agt 2022,AMRT,2030,2050,2180,2020,2180,150
58,31 Agt 2022,ASII,6900,6875,6975,6775,6975,75
328,31 Agt 2022,HRUM,1755,1755,1755,1690,1700,-55
358,31 Agt 2022,INKP,8375,8450,8500,8300,8325,-50
366,31 Agt 2022,INTP,9300,9300,9450,9250,9450,150
463,31 Agt 2022,MAPI,980,0,1035,980,1010,30
664,31 Agt 2022,SIDO,720,0,725,710,710,-10
776,31 Agt 2022,UNTR,33325,33075,33850,32700,33850,525
777,31 Agt 2022,UNVR,4580,4580,4620,4530,4590,10
4,01 Sep 2022,ACES,720,0,735,715,720,0
35,01 Sep 2022,AMRT,2180,2150,2150,2050,2080,-100
58,01 Sep 2022,ASII,6975,6975,7025,6900,6925,-50
328,01 Sep 2022,HRUM,1700,1705,1740,1700,1710,10
358,01 Sep 2022,INKP,8325,8350,8375,8200,8250,-75
366,01 Sep 2022,INTP,9450,9450,9450,9275,9300,-150
463,01 Sep 2022,MAPI,1010,0,1025,1000,1010,0
664,01 Sep 2022,SIDO,710,0,715,705,705,-5
776,01 Sep 2022,UNTR,33850,33750,33750,33275,33275,-575
777,01 Sep 2022,UNVR,4590,4590,4610,4540,4540,-50
4,02 Sep 2022,ACES,720,0,720,700,705,-15
35,02 Sep 2022,AMRT,2080,2030,2090,2030,2060,-20
58,02 Sep 2022,ASII,6925,6950,7000,6875,6925,0
328,02 Sep 2022,HRUM,1710,1725,1730,1665,1685,-25
358,02 Sep 2022,INKP,8250,8300,8925,8275,8850,600
366,02 Sep 2022,INTP,9300,9300,9475,9300,9475,175
463,02 Sep 2022,MAPI,1010,0,1060,1010,1050,40
664,02 Sep 2022,SIDO,705,0,720,705,715,10
776,02 Sep 2022,UNTR,33275,33300,33950,33300,33900,625
777,02 Sep 2022,UNVR,4540,4540,4600,4540,4550,10
4,05 Sep 2022,ACES,705,0,705,665,665,-40
35,05 Sep 2022,AMRT,2060,2080,2150,2040,2100,40
58,05 Sep 2022,ASII,6925,6900,6925,6850,6875,-50
328,05 Sep 2022,HRUM,1685,1685,1815,1685,1810,125
358,05 Sep 2022,INKP,8850,8850,8975,8700,8725,-125
366,05 Sep 2022,INTP,9475,9450,9475,9325,9450,-25
463,05 Sep 2022,MAPI,1050,0,1050,1010,1020,-30
664,05 Sep 2022,SIDO,715,0,720,705,715,0
776,05 Sep 2022,UNTR,33900,33850,34975,33675,34350,450
777,05 Sep 2022,UNVR,4550,4550,4570,4510,4530,-20
4,06 Sep 2022,ACES,665,0,695,655,660,-5
35,06 Sep 2022,AMRT,2100,2110,2150,2070,2080,-20
58,06 Sep 2022,ASII,6875,6875,6950,6850,6900,25
328,06 Sep 2022,HRUM,1810,1840,1885,1820,1855,45
358,06 Sep 2022,INKP,8725,8750,8800,8600,8675,-50
366,06 Sep 2022,INTP,9450,9450,9475,9325,9450,0
463,06 Sep 2022,MAPI,1020,0,1030,990,990,-30
664,06 Sep 2022,SIDO,715,0,720,710,715,0
776,06 Sep 2022,UNTR,34350,34850,35925,34550,35500,1150
777,06 Sep 2022,UNVR,4530,4530,4540,4450,4510,-20
4,07 Sep 2022,ACES,660,0,685,660,680,20
35,07 Sep 2022,AMRT,2080,2080,2130,2060,2100,20
58,07 Sep 2022,ASII,6900,6800,6875,6625,6650,-250
329,07 Sep 2022,HRUM,1855,1855,1855,1780,1810,-45
359,07 Sep 2022,INKP,8675,8700,8950,8550,8900,225
367,07 Sep 2022,INTP,9450,9450,9650,9400,9550,100
464,07 Sep 2022,MAPI,990,0,1005,955,965,-25
665,07 Sep 2022,SIDO,715,0,725,710,715,0
777,07 Sep 2022,UNTR,35500,35425,35425,34700,35075,-425
778,07 Sep 2022,UNVR,4510,4510,4590,4490,4590,80
4,08 Sep 2022,ACES,680,0,690,680,685,5
35,08 Sep 2022,AMRT,2100,2120,2130,2090,2090,-10
58,08 Sep 2022,ASII,6650,6650,6750,6625,6650,0
329,08 Sep 2022,HRUM,1810,1800,1830,1765,1770,-40
359,08 Sep 2022,INKP,8900,8950,9725,8950,9675,775
367,08 Sep 2022,INTP,9550,9650,9650,9550,9575,25
464,08 Sep 2022,MAPI,965,0,995,965,985,20
665,08 Sep 2022,SIDO,715,0,720,710,720,5
777,08 Sep 2022,UNTR,35075,35025,35500,34400,34400,-675
778,08 Sep 2022,UNVR,4590,4590,4610,4520,4520,-70
4,09 Sep 2022,ACES,685,0,690,670,675,-10
35,09 Sep 2022,AMRT,2090,2120,2130,2100,2110,20
58,09 Sep 2022,ASII,6650,6675,6775,6625,6775,125
329,09 Sep 2022,HRUM,1770,1770,1830,1740,1830,60
359,09 Sep 2022,INKP,9675,9700,9900,9525,9525,-150
367,09 Sep 2022,INTP,9575,9600,9700,9575,9625,50
464,09 Sep 2022,MAPI,985,0,995,975,995,10
665,09 Sep 2022,SIDO,720,0,725,700,705,-15
777,09 Sep 2022,UNTR,34400,34400,34500,34050,34300,-100
778,09 Sep 2022,UNVR,4520,4520,4570,4500,4500,-20
4,12 Sep 2022,ACES,675,0,685,670,680,5
35,12 Sep 2022,AMRT,2110,2150,2300,2130,2140,30
58,12 Sep 2022,ASII,6775,6775,6975,6725,6975,200
329,12 Sep 2022,HRUM,1830,1850,1875,1805,1815,-15
359,12 Sep 2022,INKP,9525,9525,9750,9425,9650,125
367,12 Sep 2022,INTP,9625,9650,9650,9450,9525,-100
464,12 Sep 2022,MAPI,995,0,1060,995,1055,60
665,12 Sep 2022,SIDO,705,0,715,700,710,5
777,12 Sep 2022,UNTR,34300,34325,34825,34275,34500,200
778,12 Sep 2022,UNVR,4500,4510,4560,4510,4550,50
4,13 Sep 2022,ACES,680,0,685,675,680,0
35,13 Sep 2022,AMRT,2140,2190,2280,2160,2220,80
58,13 Sep 2022,ASII,6975,7025,7225,6950,7200,225
329,13 Sep 2022,HRUM,1815,1850,1950,1840,1920,105
359,13 Sep 2022,INKP,9650,9650,9750,9550,9600,-50
367,13 Sep 2022,INTP,9525,9525,9675,9475,9650,125
464,13 Sep 2022,MAPI,1055,0,1060,1015,1020,-35
665,13 Sep 2022,SIDO,710,0,720,710,715,5
777,13 Sep 2022,UNTR,34500,34500,34750,34325,34350,-150
778,13 Sep 2022,UNVR,4550,4570,4670,4560,4670,120
4,14 Sep 2022,ACES,680,0,680,665,670,-10
35,14 Sep 2022,AMRT,2220,2220,2250,2140,2250,30
58,14 Sep 2022,ASII,7200,7100,7300,7050,7150,-50
329,14 Sep 2022,HRUM,1920,1895,2000,1865,2000,80
359,14 Sep 2022,INKP,9600,9500,9675,9400,9500,-100
367,14 Sep 2022,INTP,9650,9550,9675,9525,9675,25
464,14 Sep 2022,MAPI,1020,0,1050,1005,1050,30
665,14 Sep 2022,SIDO,715,0,715,705,710,-5
777,14 Sep 2022,UNTR,34350,34000,34175,33750,34000,-350
778,14 Sep 2022,UNVR,4670,4640,4640,4600,4630,-40
4,15 Sep 2022,ACES,670,0,675,665,670,0
35,15 Sep 2022,AMRT,2250,2280,2360,2220,2330,80
58,15 Sep 2022,ASII,7150,7125,7225,7050,7050,-100
329,15 Sep 2022,HRUM,2000,2000,2050,1965,1970,-30
359,15 Sep 2022,INKP,9500,9575,9675,9500,9500,0
367,15 Sep 2022,INTP,9675,9675,9750,9550,9600,-75
464,15 Sep 2022,MAPI,1050,0,1115,1050,1095,45
665,15 Sep 2022,SIDO,710,0,715,705,710,0
777,15 Sep 2022,UNTR,34000,35000,36200,34825,34900,900
778,15 Sep 2022,UNVR,4630,4640,4660,4580,4600,-30
4,16 Sep 2022,ACES,670,0,675,660,660,-10
35,16 Sep 2022,AMRT,2330,2290,2330,2210,2230,-100
58,16 Sep 2022,ASII,7050,7000,7050,6900,6900,-150
329,16 Sep 2022,HRUM,1970,1950,1960,1900,1910,-60
359,16 Sep 2022,INKP,9500,9500,9500,9200,9250,-250
367,16 Sep 2022,INTP,9600,9625,9925,9575,9925,325
464,16 Sep 2022,MAPI,1095,0,1125,1065,1080,-15
665,16 Sep 2022,SIDO,710,0,725,710,710,0
777,16 Sep 2022,UNTR,34900,34900,34900,33925,34325,-575
778,16 Sep 2022,UNVR,4600,4640,4640,4610,4630,30
4,19 Sep 2022,ACES,660,0,665,650,660,0
35,19 Sep 2022,AMRT,2230,2300,2320,2230,2250,20
58,19 Sep 2022,ASII,6900,6950,7225,6925,7125,225
